Time,test01,test02,test03,test04
03/31/2014 11:59,1000,1000,1000,1000
03/31/2014 12:59,1000,1000,1000,1000
03/31/2014 13:59,1000,1000,1000,1000
03/31/2014 14:59,1000,1000,1000,1000
03/31/2014 15:59,1000,1000,1000,1000
03/31/2014 16:59,1000,1000,1000,1000
03/31/2014 17:59,1000,1000,1000,1000
03/31/2014 18:59,1000,1000,1000,1000
03/31/2014 19:59,1000,1000,1000,1000
03/31/2014 20:59,1000,1000,1000,1000
03/31/2014 21:59,1000,1000,1000,1000
03/31/2014 22:59,1000,1000,1000,1000
03/31/2014 23:59,1000,1000,1000,1000
04/01/2014 00:59,1000,1000,1000,1000
04/01/2014 01:59,1000,1000,1000,1000
04/01/2014 02:59,1000,1000,1000,1000
04/01/2014 03:59,1000,1000,1000,1000
04/01/2014 04:59,1000,1000,1000,1000
04/01/2014 05:59,1000,1000,1000,1000
04/01/2014 06:59,1000,1000,1000,1000
04/01/2014 07:59,1000,1000,1000,1000
04/01/2014 08:59,1000,1000,1000,1000
04/01/2014 09:59,1000,1000,1000,1000
04/01/2014 10:59,1000,1000,1000,1000
04/01/2014 11:59,1000,1000,1000,1000
04/01/2014 12:59,1000,1000,1000,1000
04/01/2014 13:59,1000,1000,1000,1000
04/01/2014 14:59,1000,1000,1000,1000
04/01/2014 15:59,1000,1000,1000,1000
04/01/2014 16:59,1000,1000,1000,1000
04/01/2014 17:59,1000,1000,1000,1000
04/01/2014 18:59,1000,1000,1000,1000
04/01/2014 19:59,1000,1000,1000,1000
04/01/2014 20:59,1000,1000,1000,1000
04/01/2014 21:59,1000,1000,1000,1000
04/01/2014 22:59,1000,1000,1000,1000
04/01/2014 23:59,1000,1000,1000,1000
04/02/2014 00:59,1000,1000,1000,1000
04/02/2014 01:59,1000,1000,1000,1000
04/02/2014 02:59,1000,1000,1000,1000
04/02/2014 03:59,1000,1000,1000,1000
04/02/2014 04:59,1000,1000,1000,1000
04/02/2014 05:59,1000,1000,1000,1000
04/02/2014 06:59,1000,1000,1000,1000
04/02/2014 07:59,1000,1000,1000,1000
04/02/2014 08:59,1000,1000,1000,1000
04/02/2014 09:59,1000,1000,1000,1000
04/02/2014 10:59,1000,1000,1000,1000
04/02/2014 11:59,1000,1000,1000,1000
04/02/2014 12:59,1000,1000,1000,1000
04/02/2014 13:59,1000,1000,1000,1000
04/02/2014 14:59,1000,1000,1000,1000
04/02/2014 15:59,1000,1000,1000,1000
04/02/2014 16:59,1000,1000,1000,1000
04/02/2014 17:59,1000,1000,1000,1000
04/02/2014 18:59,1000,1000,1000,1000
04/02/2014 19:59,1000,1000,1000,1000
04/02/2014 20:59,1000,1000,1000,1000
04/02/2014 21:59,1000,1000,1000,1000
04/02/2014 22:59,1000,1000,1000,1000
04/02/2014 23:59,1000,1000,1000,1000
04/03/2014 00:59,1000,1000,1000,1000
04/03/2014 01:59,1000,1000,1000,1000
04/03/2014 02:59,1000,1000,1000,1000
04/03/2014 03:59,1000,1000,1000,1000
04/03/2014 04:59,1000,1000,1000,1000
04/03/2014 05:59,1000,1000,1000,1000
04/03/2014 06:59,1000,1000,1000,1000
04/03/2014 07:59,1000,1000,1000,1000
04/03/2014 08:59,1000,1000,1000,1000
04/03/2014 09:59,1000,1000,1000,1000
04/03/2014 10:59,1000,1000,1000,1000
04/03/2014 11:59,1000,1000,1000,1000
04/03/2014 12:59,1000,1000,1000,1000
04/03/2014 13:59,1000,1000,1000,1000
04/03/2014 14:59,1000,1000,1000,1000
04/03/2014 15:59,1000,1000,1000,1000
04/03/2014 16:59,1000,1000,1000,1000
04/03/2014 17:59,1000,1000,1000,1000
04/03/2014 18:59,1000,1000,1000,1000
04/03/2014 19:59,1000,1000,1000,1000
04/03/2014 20:59,1000,1000,1000,1000
04/03/2014 21:59,1000,1000,1000,1000
04/03/2014 22:59,1000,1000,1000,1000
04/03/2014 23:59,1000,1000,1000,1000
04/04/2014 00:59,1000,1000,1000,1000
04/04/2014 01:59,1000,1000,1000,1000
04/04/2014 02:59,1000,1000,1000,1000
04/04/2014 03:59,1000,1000,1000,1000
04/04/2014 04:59,1000,1000,1000,1000
04/04/2014 05:59,1000,1000,1000,1000
04/04/2014 06:59,1000,1000,1000,1000
04/04/2014 07:59,1000,1000,1000,1000
04/04/2014 08:59,1000,1000,1000,1000
04/04/2014 09:59,1000,1000,1000,1000
04/04/2014 10:59,1000,1000,1000,1000
04/04/2014 11:59,1000,1000,1000,1000
04/04/2014 12:59,1000,1000,1000,1000
04/04/2014 13:59,1000,1000,1000,1000
04/04/2014 14:59,1000,1000,1000,1000
04/04/2014 15:59,1000,1000,1000,1000
04/04/2014 16:59,1000,1000,1000,1000
04/04/2014 17:59,1000,1000,1000,1000
04/04/2014 18:59,1000,1000,1000,1000
04/04/2014 19:59,1000,1000,1000,1000
04/04/2014 20:59,1000,1000,1000,1000
04/04/2014 21:59,1000,1000,1000,1000
04/04/2014 22:59,1000,1000,1000,1000
04/04/2014 23:59,1000,1000,1000,1000
04/05/2014 00:59,1000,1000,1000,1000
04/05/2014 01:59,1000,1000,1000,1000
04/05/2014 02:59,1000,1000,1000,1000
04/05/2014 03:59,1000,1000,1000,1000
04/05/2014 04:59,1000,1000,1000,1000
04/05/2014 05:59,1000,1000,1000,1000
04/05/2014 06:59,1000,1000,1000,1000
04/05/2014 07:59,1000,1000,1000,1000
04/05/2014 08:59,1000,1000,1000,1000
04/05/2014 09:59,1000,1000,1000,1000
04/05/2014 10:59,1000,1000,1000,1000
04/05/2014 11:59,1000,1000,1000,1000
04/05/2014 12:59,1000,1000,1000,1000
04/05/2014 13:59,1000,1000,1000,1000
04/05/2014 14:59,1000,1000,1000,1000
04/05/2014 15:59,1000,1000,1000,1000
04/05/2014 16:59,1000,1000,1000,1000
04/05/2014 17:59,1000,1000,1000,1000
04/05/2014 18:59,1000,1000,1000,1000
04/05/2014 19:59,1000,1000,1000,1000
04/05/2014 20:59,1000,1000,1000,1000
04/05/2014 21:59,1000,1000,1000,1000
04/05/2014 22:59,1000,1000,1000,1000
04/05/2014 23:59,1000,1000,1000,1000
04/06/2014 00:59,1000,1000,1000,1000
04/06/2014 01:59,1000,1000,1000,1000
04/06/2014 02:59,1000,1000,1000,1000
04/06/2014 03:59,1000,1000,1000,1000
04/06/2014 04:59,1000,1000,1000,1000
04/06/2014 05:59,1000,1000,1000,1000
04/06/2014 06:59,1000,1000,1000,1000
04/06/2014 07:59,1000,1000,1000,1000
04/06/2014 08:59,1000,1000,1000,1000
04/06/2014 09:59,1000,1000,1000,1000
04/06/2014 10:59,1000,1000,1000,1000
04/06/2014 11:59,1000,1000,1000,1000
04/06/2014 12:59,1000,1000,1000,1000
04/06/2014 13:59,1000,1000,1000,1000
04/06/2014 14:59,1000,1000,1000,1000
04/06/2014 15:59,1000,1000,1000,1000
04/06/2014 16:59,1000,1000,1000,1000
04/06/2014 17:59,1000,1000,1000,1000
04/06/2014 18:59,1000,1000,1000,1000
04/06/2014 19:59,1000,1000,1000,1000
04/06/2014 20:59,1000,1000,1000,1000
04/06/2014 21:59,1000,1000,1000,1000
04/06/2014 22:59,1000,1000,1000,1000
04/06/2014 23:59,1000,1000,1000,1000
04/07/2014 00:59,1000,1000,1000,1000
04/07/2014 01:59,1000,1000,1000,1000
04/07/2014 02:59,1000,1000,1000,1000
04/07/2014 03:59,1000,1000,1000,1000
04/07/2014 04:59,1000,1000,1000,1000
04/07/2014 05:59,1000,1000,1000,1000
04/07/2014 06:59,1000,1000,1000,1000
04/07/2014 07:59,1000,1000,1000,1000
04/07/2014 08:59,1000,1000,1000,1000
04/07/2014 09:59,1000,1000,1000,1000
04/07/2014 10:59,1000,1000,1000,1000
04/07/2014 11:59,1000,1000,1000,1000
04/07/2014 12:59,1000,1000,1000,1000
04/07/2014 13:59,1000,1000,1000,1000
04/07/2014 14:59,1000,1000,1000,1000
04/07/2014 15:59,1000,1000,1000,1000
04/07/2014 16:59,1000,1000,1000,1000
04/07/2014 17:59,1000,1000,1000,1000
04/07/2014 18:59,1000,1000,1000,1000
04/07/2014 19:59,1000,1000,1000,1000
04/07/2014 20:59,1000,1000,1000,1000
04/07/2014 21:59,1000,1000,1000,1000
04/07/2014 22:59,1000,1000,1000,1000
04/07/2014 23:59,1000,1000,1000,1000
04/08/2014 00:59,1000,1000,1000,1000
04/08/2014 01:59,1000,1000,1000,1000
04/08/2014 02:59,1000,1000,1000,1000
04/08/2014 03:59,1000,1000,1000,1000
04/08/2014 04:59,1000,1000,1000,1000
04/08/2014 05:59,1000,1000,1000,1000
04/08/2014 06:59,1000,1000,1000,1000
04/08/2014 07:59,1000,1000,1000,1000
04/08/2014 08:59,1000,1000,1000,1000
04/08/2014 09:59,1000,1000,1000,1000
04/08/2014 10:59,1000,1000,1000,1000
04/08/2014 11:59,1000,1000,1000,1000
04/08/2014 12:59,1000,1000,1000,1000
04/08/2014 13:59,1000,1000,1000,1000
04/08/2014 14:59,1000,1000,1000,1000
04/08/2014 15:59,1000,1000,1000,1000
04/08/2014 16:59,1000,1000,1000,1000
04/08/2014 17:59,1000,1000,1000,1000
04/08/2014 18:59,1000,1000,1000,1000
04/08/2014 19:59,1000,1000,1000,1000
04/08/2014 20:59,1000,1000,1000,1000
04/08/2014 21:59,1000,1000,1000,1000
04/08/2014 22:59,1000,1000,1000,1000
04/08/2014 23:59,1000,1000,1000,1000
04/09/2014 00:59,1000,1000,1000,1000
04/09/2014 01:59,1000,1000,1000,1000
04/09/2014 02:59,1000,1000,1000,1000
04/09/2014 03:59,1000,1000,1000,1000
04/09/2014 04:59,1000,1000,1000,1000
04/09/2014 05:59,1000,1000,1000,1000
04/09/2014 06:59,1000,1000,1000,1000
04/09/2014 07:59,1000,1000,1000,1000
04/09/2014 08:59,1000,1000,1000,1000
04/09/2014 09:59,1000,1000,1000,1000
04/09/2014 10:59,1000,1000,1000,1000
04/09/2014 11:59,1000,1000,1000,1000
04/09/2014 12:59,1000,1000,1000,1000
04/09/2014 13:59,1000,1000,1000,1000
04/09/2014 14:59,1000,1000,1000,1000
04/09/2014 15:59,1000,1000,1000,1000
04/09/2014 16:59,1000,1000,1000,1000
04/09/2014 17:59,1000,1000,1000,1000
04/09/2014 18:59,1000,1000,1000,1000
04/09/2014 19:59,1000,1000,1000,1000
04/09/2014 20:59,1000,1000,1000,1000
04/09/2014 21:59,1000,1000,1000,1000
04/09/2014 22:59,1000,1000,1000,1000
04/09/2014 23:59,1000,1000,1000,1000
04/10/2014 00:59,1000,1000,1000,1000
04/10/2014 01:59,1000,1000,1000,1000
04/10/2014 02:59,1000,1000,1000,1000
04/10/2014 03:59,1000,1000,1000,1000
04/10/2014 04:59,1000,1000,1000,1000
04/10/2014 05:59,1000,1000,1000,1000
04/10/2014 06:59,1000,1000,1000,1000
04/10/2014 07:59,1000,1000,1000,1000
04/10/2014 08:59,1000,1000,1000,1000
04/10/2014 09:59,1000,1000,1000,1000
04/10/2014 10:59,1000,1000,1000,1000
04/10/2014 11:59,1000,1000,1000,1000
04/10/2014 12:59,1000,1000,1000,1000
04/10/2014 13:59,1000,1000,1000,1000
04/10/2014 14:59,1000,1000,1000,1000
04/10/2014 15:59,1000,1000,1000,1000
04/10/2014 16:59,1000,1000,1000,1000
04/10/2014 17:59,1000,1000,1000,1000
04/10/2014 18:59,1000,1000,1000,1000
04/10/2014 19:59,1000,1000,1000,1000
04/10/2014 20:59,1000,1000,1000,1000
04/10/2014 21:59,1000,1000,1000,1000
04/10/2014 22:59,1000,1000,1000,1000
04/10/2014 23:59,1000,1000,1000,1000
04/11/2014 00:59,1000,1000,1000,1000
04/11/2014 01:59,1000,1000,1000,1000
04/11/2014 02:59,1000,1000,1000,1000
04/11/2014 03:59,1000,1000,1000,1000
04/11/2014 04:59,1000,1000,1000,1000
04/11/2014 05:59,1000,1000,1000,1000
04/11/2014 06:59,1000,1000,1000,1000
04/11/2014 07:59,1000,1000,1000,1000
04/11/2014 08:59,1000,1000,1000,1000
04/11/2014 09:59,1000,1000,1000,1000
04/11/2014 10:59,1000,1000,1000,1000
04/11/2014 11:59,1000,1000,1000,1000
04/11/2014 12:59,1000,1000,1000,1000
04/11/2014 13:59,1000,1000,1000,1000
04/11/2014 14:59,1000,1000,1000,1000
04/11/2014 15:59,1000,1000,1000,1000
04/11/2014 16:59,1000,1000,1000,1000
04/11/2014 17:59,1000,1000,1000,1000
04/11/2014 18:59,1000,1000,1000,1000
04/11/2014 19:59,1000,1000,1000,1000
04/11/2014 20:59,1000,1000,1000,1000
04/11/2014 21:59,1000,1000,1000,1000
04/11/2014 22:59,1000,1000,1000,1000
04/11/2014 23:59,1000,1000,1000,1000
04/12/2014 00:59,1000,1000,1000,1000
04/12/2014 01:59,1000,1000,1000,1000
04/12/2014 02:59,1000,1000,1000,1000
04/12/2014 03:59,1000,1000,1000,1000
04/12/2014 04:59,1000,1000,1000,1000
04/12/2014 05:59,1000,1000,1000,1000
04/12/2014 06:59,1000,1000,1000,1000
04/12/2014 07:59,1000,1000,1000,1000
04/12/2014 08:59,1000,1000,1000,1000
04/12/2014 09:59,1000,1000,1000,1000
04/12/2014 10:59,1000,1000,1000,1000
04/12/2014 11:59,1000,1000,1000,1000
04/12/2014 12:59,1000,1000,1000,1000
04/12/2014 13:59,1000,1000,1000,1000
04/12/2014 14:59,1000,1000,1000,1000
04/12/2014 15:59,1000,1000,1000,1000
04/12/2014 16:59,1000,1000,1000,1000
04/12/2014 17:59,1000,1000,1000,1000
04/12/2014 18:59,1000,1000,1000,1000
04/12/2014 19:59,1000,1000,1000,1000
04/12/2014 20:59,1000,1000,1000,1000
04/12/2014 21:59,1000,1000,1000,1000
04/12/2014 22:59,1000,1000,1000,1000
04/12/2014 23:59,1000,1000,1000,1000
04/13/2014 00:59,1000,1000,1000,1000
04/13/2014 01:59,1000,1000,1000,1000
04/13/2014 02:59,1000,1000,1000,1000
04/13/2014 03:59,1000,1000,1000,1000
04/13/2014 04:59,1000,1000,1000,1000
04/13/2014 05:59,1000,1000,1000,1000
04/13/2014 06:59,1000,1000,1000,1000
04/13/2014 07:59,1000,1000,1000,1000
04/13/2014 08:59,1000,1000,1000,1000
04/13/2014 09:59,1000,1000,1000,1000
04/13/2014 10:59,1000,1000,1000,1000
04/13/2014 11:59,1000,1000,1000,1000
04/13/2014 12:59,1000,1000,1000,1000
04/13/2014 13:59,1000,1000,1000,1000
04/13/2014 14:59,1000,1000,1000,1000
04/13/2014 15:59,1000,1000,1000,1000
04/13/2014 16:59,1000,1000,1000,1000
04/13/2014 17:59,1000,1000,1000,1000
04/13/2014 18:59,1000,1000,1000,1000
04/13/2014 19:59,1000,1000,1000,1000
04/13/2014 20:59,1000,1000,1000,1000
04/13/2014 21:59,1000,1000,1000,1000
04/13/2014 22:59,1000,1000,1000,1000
04/13/2014 23:59,1000,1000,1000,1000
04/14/2014 00:59,1000,1000,1000,1000
04/14/2014 01:59,1000,1000,1000,1000
04/14/2014 02:59,1000,1000,1000,1000
04/14/2014 03:59,1000,1000,1000,1000
04/14/2014 04:59,1000,1000,1000,1000
04/14/2014 05:59,1000,1000,1000,1000
04/14/2014 06:59,1000,1000,1000,1000
04/14/2014 07:59,1000,1000,1000,1000
04/14/2014 08:59,1000,1000,1000,1000
04/14/2014 09:59,1000,1000,1000,1000
04/14/2014 10:59,1000,1000,1000,1000
04/14/2014 11:59,1000,1000,1000,1000
04/14/2014 12:59,1000,1000,1000,1000
04/14/2014 13:59,1000,1000,1000,1000
04/14/2014 14:59,1000,1000,1000,1000
04/14/2014 15:59,1000,1000,1000,1000
04/14/2014 16:59,1000,1000,1000,1000
04/14/2014 17:59,1000,1000,1000,1000
04/14/2014 18:59,1000,1000,1000,1000
04/14/2014 19:59,1000,1000,1000,1000
04/14/2014 20:59,1000,1000,1000,1000
04/14/2014 21:59,1000,1000,1000,1000
04/14/2014 22:59,1000,1000,1000,1000
04/14/2014 23:59,1000,1000,1000,1000
04/15/2014 00:59,1000,1000,1000,1000
04/15/2014 01:59,1000,1000,1000,1000
04/15/2014 02:59,1000,1000,1000,1000
04/15/2014 03:59,1000,1000,1000,1000
04/15/2014 04:59,1000,1000,1000,1000
04/15/2014 05:59,1000,1000,1000,1000
04/15/2014 06:59,1000,1000,1000,1000
04/15/2014 07:59,1000,1000,1000,1000
04/15/2014 08:59,1000,1000,1000,1000
04/15/2014 09:59,1000,1000,1000,1000
04/15/2014 10:59,1000,1000,1000,1000
04/15/2014 11:59,1000,1000,1000,1000
04/15/2014 12:59,1000,1000,1000,1000
04/15/2014 13:59,1000,1000,1000,1000
04/15/2014 14:59,1000,1000,1000,1000
04/15/2014 15:59,1000,1000,1000,1000
04/15/2014 16:59,1000,1000,1000,1000
04/15/2014 17:59,1000,1000,1000,1000
04/15/2014 18:59,1000,1000,1000,1000
04/15/2014 19:59,1000,1000,1000,1000
04/15/2014 20:59,1000,1000,1000,1000
04/15/2014 21:59,1000,1000,1000,1000
04/15/2014 22:59,1000,1000,1000,1000
04/15/2014 23:59,1000,1000,1000,1000
04/16/2014 00:59,1000,1000,1000,1000
04/16/2014 01:59,1000,1000,1000,1000
04/16/2014 02:59,1000,1000,1000,1000
04/16/2014 03:59,1000,1000,1000,1000
04/16/2014 04:59,1000,1000,1000,1000
04/16/2014 05:59,1000,1000,1000,1000
04/16/2014 06:59,1000,1000,1000,1000
04/16/2014 07:59,1000,1000,1000,1000
04/16/2014 08:59,1000,1000,1000,1000
04/16/2014 09:59,1000,1000,1000,1000
04/16/2014 10:59,1000,1000,1000,1000
04/16/2014 11:59,1000,1000,1000,1000
04/16/2014 12:59,1000,1000,1000,1000
04/16/2014 13:59,1000,1000,1000,1000
04/16/2014 14:59,1000,1000,1000,1000
04/16/2014 15:59,1000,1000,1000,1000
04/16/2014 16:59,1000,1000,1000,1000
04/16/2014 17:59,1000,1000,1000,1000
04/16/2014 18:59,1000,1000,1000,1000
04/16/2014 19:59,1000,1000,1000,1000
04/16/2014 20:59,1000,1000,1000,1000
04/16/2014 21:59,1000,1000,1000,1000
04/16/2014 22:59,1000,1000,1000,1000
04/16/2014 23:59,1000,1000,1000,1000
04/17/2014 00:59,1000,1000,1000,1000
04/17/2014 01:59,1000,1000,1000,1000
04/17/2014 02:59,1000,1000,1000,1000
04/17/2014 03:59,1000,1000,1000,1000
04/17/2014 04:59,1000,1000,1000,1000
04/17/2014 05:59,1000,1000,1000,1000
04/17/2014 06:59,1000,1000,1000,1000
04/17/2014 07:59,1000,1000,1000,1000
04/17/2014 08:59,1000,1000,1000,1000
04/17/2014 09:59,1000,1000,1000,1000
04/17/2014 10:59,1000,1000,1000,1000
04/17/2014 11:59,1000,1000,1000,1000
04/17/2014 12:59,1000,1000,1000,1000
04/17/2014 13:59,1000,1000,1000,1000
04/17/2014 14:59,1000,1000,1000,1000
04/17/2014 15:59,1000,1000,1000,1000
04/17/2014 16:59,1000,1000,1000,1000
04/17/2014 17:59,1000,1000,1000,1000
04/17/2014 18:59,1000,1000,1000,1000
04/17/2014 19:59,1000,1000,1000,1000
04/17/2014 20:59,1000,1000,1000,1000
04/17/2014 21:59,1000,1000,1000,1000
04/17/2014 22:59,1000,1000,1000,1000
04/17/2014 23:59,1000,1000,1000,1000
04/18/2014 00:59,1000,1000,1000,1000
04/18/2014 01:59,1000,1000,1000,1000
04/18/2014 02:59,1000,1000,1000,1000
04/18/2014 03:59,1000,1000,1000,1000
04/18/2014 04:59,1000,1000,1000,1000
04/18/2014 05:59,1000,1000,1000,1000
04/18/2014 06:59,1000,1000,1000,1000
04/18/2014 07:59,1000,1000,1000,1000
04/18/2014 08:59,1000,1000,1000,1000
04/18/2014 09:59,1000,1000,1000,1000
04/18/2014 10:59,1000,1000,1000,1000
04/18/2014 11:59,1000,1000,1000,1000
04/18/2014 12:59,1000,1000,1000,1000
04/18/2014 13:59,1000,1000,1000,1000
04/18/2014 14:59,1000,1000,1000,1000
04/18/2014 15:59,1000,1000,1000,1000
04/18/2014 16:59,1000,1000,1000,1000
04/18/2014 17:59,1000,1000,1000,1000
04/18/2014 18:59,1000,1000,1000,1000
04/18/2014 19:59,1000,1000,1000,1000
04/18/2014 20:59,1000,1000,1000,1000
04/18/2014 21:59,1000,1000,1000,1000
04/18/2014 22:59,1000,1000,1000,1000
04/18/2014 23:59,1000,1000,1000,1000
04/19/2014 00:59,1000,1000,1000,1000
04/19/2014 01:59,1000,1000,1000,1000
04/19/2014 02:59,1000,1000,1000,1000
04/19/2014 03:59,1000,1000,1000,1000
04/19/2014 04:59,1000,1000,1000,1000
04/19/2014 05:59,1000,1000,1000,1000
04/19/2014 06:59,1000,1000,1000,1000
04/19/2014 07:59,1000,1000,1000,1000
04/19/2014 08:59,1000,1000,1000,1000
04/19/2014 09:59,1000,1000,1000,1000
04/19/2014 10:59,1000,1000,1000,1000
04/19/2014 11:59,1000,1000,1000,1000
04/19/2014 12:59,1000,1000,1000,1000
04/19/2014 13:59,1000,1000,1000,1000
04/19/2014 14:59,1000,1000,1000,1000
04/19/2014 15:59,1000,1000,1000,1000
04/19/2014 16:59,1000,1000,1000,1000
04/19/2014 17:59,1000,1000,1000,1000
04/19/2014 18:59,1000,1000,1000,1000
04/19/2014 19:59,1000,1000,1000,1000
04/19/2014 20:59,1000,1000,1000,1000
04/19/2014 21:59,1000,1000,1000,1000
04/19/2014 22:59,1000,1000,1000,1000
04/19/2014 23:59,1000,1000,1000,1000
04/20/2014 00:59,1000,1000,1000,1000
04/20/2014 01:59,1000,1000,1000,1000
04/20/2014 02:59,1000,1000,1000,1000
04/20/2014 03:59,1000,1000,1000,1000
04/20/2014 04:59,1000,1000,1000,1000
04/20/2014 05:59,1000,1000,1000,1000
04/20/2014 06:59,1000,1000,1000,1000
04/20/2014 07:59,1000,1000,1000,1000
04/20/2014 08:59,1000,1000,1000,1000
04/20/2014 09:59,1000,1000,1000,1000
04/20/2014 10:59,1000,1000,1000,1000
04/20/2014 11:59,1000,1000,1000,1000
04/20/2014 12:59,1000,1000,1000,1000
04/20/2014 13:59,1000,1000,1000,1000
04/20/2014 14:59,1000,1000,1000,1000
04/20/2014 15:59,1000,1000,1000,1000
04/20/2014 16:59,1000,1000,1000,1000
04/20/2014 17:59,1000,1000,1000,1000
04/20/2014 18:59,1000,1000,1000,1000
04/20/2014 19:59,1000,1000,1000,1000
04/20/2014 20:59,1000,1000,1000,1000
04/20/2014 21:59,1000,1000,1000,1000
04/20/2014 22:59,1000,1000,1000,1000
04/20/2014 23:59,1000,1000,1000,1000
04/21/2014 00:59,1000,1000,1000,1000
04/21/2014 01:59,1000,1000,1000,1000
04/21/2014 02:59,1000,1000,1000,1000
04/21/2014 03:59,1000,1000,1000,1000
04/21/2014 04:59,1000,1000,1000,1000
04/21/2014 05:59,1000,1000,1000,1000
04/21/2014 06:59,1000,1000,1000,1000
04/21/2014 07:59,1000,1000,1000,1000
04/21/2014 08:59,1000,1000,1000,1000
04/21/2014 09:59,1000,1000,1000,1000
04/21/2014 10:59,1000,1000,1000,1000
04/21/2014 11:59,1000,1000,1000,1000
04/21/2014 12:59,1000,1000,1000,1000
04/21/2014 13:59,1000,1000,1000,1000
04/21/2014 14:59,1000,1000,1000,1000
04/21/2014 15:59,1000,1000,1000,1000
04/21/2014 16:59,1000,1000,1000,1000
04/21/2014 17:59,1000,1000,1000,1000
04/21/2014 18:59,1000,1000,1000,1000
04/21/2014 19:59,1000,1000,1000,1000
04/21/2014 20:59,1000,1000,1000,1000
04/21/2014 21:59,1000,1000,1000,1000
04/21/2014 22:59,1000,1000,1000,1000
04/21/2014 23:59,1000,1000,1000,1000
04/22/2014 00:59,1000,1000,1000,1000
04/22/2014 01:59,1000,1000,1000,1000
04/22/2014 02:59,1000,1000,1000,1000
04/22/2014 03:59,1000,1000,1000,1000
04/22/2014 04:59,1000,1000,1000,1000
04/22/2014 05:59,1000,1000,1000,1000
04/22/2014 06:59,1000,1000,1000,1000
04/22/2014 07:59,1000,1000,1000,1000
04/22/2014 08:59,1000,1000,1000,1000
04/22/2014 09:59,1000,1000,1000,1000
04/22/2014 10:59,1000,1000,1000,1000
04/22/2014 11:59,1000,1000,1000,1000
04/22/2014 12:59,1000,1000,1000,1000
04/22/2014 13:59,1000,1000,1000,1000
04/22/2014 14:59,1000,1000,1000,1000
04/22/2014 15:59,1000,1000,1000,1000
04/22/2014 16:59,1000,1000,1000,1000
04/22/2014 17:59,1000,1000,1000,1000
04/22/2014 18:59,1000,1000,1000,1000
04/22/2014 19:59,1000,1000,1000,1000
04/22/2014 20:59,1000,1000,1000,1000
04/22/2014 21:59,1000,1000,1000,1000
04/22/2014 22:59,1000,1000,1000,1000
04/22/2014 23:59,1000,1000,1000,1000
04/23/2014 00:59,1000,1000,1000,1000
04/23/2014 01:59,1000,1000,1000,1000
04/23/2014 02:59,1000,1000,1000,1000
04/23/2014 03:59,1000,1000,1000,1000
04/23/2014 04:59,1000,1000,1000,1000
04/23/2014 05:59,1000,1000,1000,1000
04/23/2014 06:59,1000,1000,1000,1000
04/23/2014 07:59,1000,1000,1000,1000
04/23/2014 08:59,1000,1000,1000,1000
04/23/2014 09:59,1000,1000,1000,1000
04/23/2014 10:59,1000,1000,1000,1000
04/23/2014 11:59,1000,1000,1000,1000
04/23/2014 12:59,1000,1000,1000,1000
04/23/2014 13:59,1000,1000,1000,1000
04/23/2014 14:59,1000,1000,1000,1000
04/23/2014 15:59,1000,1000,1000,1000
04/23/2014 16:59,1000,1000,1000,1000
04/23/2014 17:59,1000,1000,1000,1000
04/23/2014 18:59,1000,1000,1000,1000
04/23/2014 19:59,1000,1000,1000,1000
04/23/2014 20:59,1000,1000,1000,1000
04/23/2014 21:59,1000,1000,1000,1000
04/23/2014 22:59,1000,1000,1000,1000
04/23/2014 23:59,1000,1000,1000,1000
04/24/2014 00:59,1000,1000,1000,1000
04/24/2014 01:59,1000,1000,1000,1000
04/24/2014 02:59,1000,1000,1000,1000
04/24/2014 03:59,1000,1000,1000,1000
04/24/2014 04:59,1000,1000,1000,1000
04/24/2014 05:59,1000,1000,1000,1000
04/24/2014 06:59,1000,1000,1000,1000
04/24/2014 07:59,1000,1000,1000,1000
04/24/2014 08:59,1000,1000,1000,1000
04/24/2014 09:59,1000,1000,1000,1000
04/24/2014 10:59,1000,1000,1000,1000
04/24/2014 11:59,1000,1000,1000,1000
04/24/2014 12:59,1000,1000,1000,1000
04/24/2014 13:59,1000,1000,1000,1000
04/24/2014 14:59,1000,1000,1000,1000
04/24/2014 15:59,1000,1000,1000,1000
04/24/2014 16:59,1000,1000,1000,1000
04/24/2014 17:59,1000,1000,1000,1000
04/24/2014 18:59,1000,1000,1000,1000
04/24/2014 19:59,1000,1000,1000,1000
04/24/2014 20:59,1000,1000,1000,1000
04/24/2014 21:59,1000,1000,1000,1000
04/24/2014 22:59,1000,1000,1000,1000
04/24/2014 23:59,1000,1000,1000,1000
04/25/2014 00:59,1000,1000,1000,1000
04/25/2014 01:59,1000,1000,1000,1000
04/25/2014 02:59,1000,1000,1000,1000
04/25/2014 03:59,1000,1000,1000,1000
04/25/2014 04:59,1000,1000,1000,1000
04/25/2014 05:59,1000,1000,1000,1000
04/25/2014 06:59,1000,1000,1000,1000
04/25/2014 07:59,1000,1000,1000,1000
04/25/2014 08:59,1000,1000,1000,1000
04/25/2014 09:59,1000,1000,1000,1000
04/25/2014 10:59,1000,1000,1000,1000
04/25/2014 11:59,1000,1000,1000,1000
04/25/2014 12:59,1000,1000,1000,1000
04/25/2014 13:59,1000,1000,1000,1000
04/25/2014 14:59,1000,1000,1000,1000
04/25/2014 15:59,1000,1000,1000,1000
04/25/2014 16:59,1000,1000,1000,1000
04/25/2014 17:59,1000,1000,1000,1000
04/25/2014 18:59,1000,1000,1000,1000
